Filing Date,Trade Date,Action Date,performance_check_month,performance_check_2_weeks,classification_check_month,classification_check_2_weeks,filing_check_month,Filing Quarter,Difference btw. filing and trade date,Ticker,Title,Delta own,Value,Title Conv.,Delta Own Conv.,Sector,One Month Prior Performance,2-Week Prior Performance,One Month Prior Market Performance,2-Week Prior Index Performance,One Month Prior Volatility Change,2-Week Prior Volatility Change,Number of Recent Transactions,Days Since Last Recent Transaction,Trade Day of Week,Filing Day of Week,Return if exited at the 75th percentile midpoint of daily price action,Return if exited at the 75th percentile open of daily price action,Days to midpoint exit,Days to open exit
2018-11-14,2018-11-14,2018-11-15,2018-10-18,2018-11-01,2018-12-14,2018-11-30,2018-08-22,4,2.68,TRHC,CEO,0%,487529,0.0,0.0,Healthcare,-0.17733206107909455,-0.07831242797148776,-0.025624571316247322,0.004643790682915996,-0.046755705393246895,-0.046755705393246895,1,0,2,2,0.18038338611375485,0.17683986549035186,0.0,0.0
2018-11-14,2018-11-14,2018-11-15,2018-10-18,2018-11-01,2018-12-14,2018-11-30,2018-08-22,4,2.68,TRHC,Pres,0%,487529,5.0,0.0,Healthcare,-0.17733206107909455,-0.07831242797148776,-0.025624571316247322,0.004643790682915996,-0.046755705393246895,-0.046755705393246895,1,0,2,2,0.18038338611375485,0.17683986549035186,0.0,0.0
2018-11-14,2018-11-14,2018-11-15,2018-10-18,2018-11-01,2018-12-14,2018-11-30,2018-08-22,4,5.67,GEO,"COB, CEO",6%,2698992,0.0,0.06,Real Estate,-0.040445516584388684,0.011796594525228615,-0.025624571316247322,0.004643790682915996,-0.046755705393246895,-0.046755705393246895,0,-1,2,2,0.048011386358770274,0.05261367109579426,0.0,0.0
2018-11-14,2018-11-14,2018-11-15,2018-10-18,2018-11-01,2018-12-14,2018-11-30,2018-08-22,4,2.46,RHP,"COB, CEO",1%,988120,0.0,0.01,Real Estate,-0.021930177867584742,-0.011723790634835668,-0.025624571316247322,0.004643790682915996,-0.046755705393246895,-0.046755705393246895,0,-1,2,2,0.0103610346487026,0.00979473290487157,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,0.8,VRAY,"Pres, CEO",5%,388200,0.0,0.05,Healthcare,-0.31163288281296675,-0.22475960987383073,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,0.021539323735272422,0.02344927834196293,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.75,CDK,"EVP, CFO",45%,400355,1.0,0.45,,,,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,,,,
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,5.71,GHL,CEO,16%,4986334,0.0,0.16,Financial Services,-0.19000331487274508,-0.001311060255621847,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,0.06744653502261416,0.05750326915320415,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.71,HHC,Pres,2%,499912,5.0,0.02,Real Estate,-0.07972052485661087,-0.002099528530591886,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,1,0,1,1,-0.003386376120827415,0.0005000027743252841,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.71,HHC,CEO,4%,5469500,0.0,0.04,Real Estate,-0.07972052485661087,-0.002099528530591886,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,1,0,1,1,-0.003386376120827415,0.0005000027743252841,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.68,NCSM,CEO,3%,475310,0.0,0.03,Energy,-0.42922030248208853,-0.33274334932850524,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,-0.024214676677949982,-0.015052400657845529,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,1.61,KOP,"Pres, CEO",18%,440190,0.0,0.18,Basic Materials,-0.2922590979859319,-0.15087181394734892,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,-0.03823934000449491,-0.032809609612955155,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.39,AAT,"COB, CEO, Pres, 10%",0%,847367,0.0,0.0,Real Estate,0.0676630892483312,0.00872898969301673,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,0.055843520410924864,0.05748793605061513,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,1.35,APD,"COB, Pres, CEO",5%,3202200,0.0,0.05,Basic Materials,-0.01497511229245048,0.01451997058753652,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,0.0071547807775693886,0.009838886197217907,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,1.34,PRTY,CEO,14%,504500,0.0,0.14,Consumer Cyclical,-0.007785480045066884,0.07699536881407863,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,0,-1,1,1,0.01708552927914669,0.01697525543165452,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.27,ECPG,"Pres, CEO",12%,303250,0.0,0.12,Financial Services,-0.10938530868823769,0.017365081003995496,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,1,0,1,1,-0.013580037020503128,-0.01221292421644339,0.0,0.0
2018-11-13,2018-11-13,2018-11-14,2018-10-17,2018-10-31,2018-12-13,2018-11-29,2018-08-21,4,4.26,ECPG,"EVP, CFO, Treasurer",29%,480800,1.0,0.29,Financial Services,-0.10938530868823769,0.017365081003995496,-0.039154611604119274,-0.001485814379860637,-0.06470067595866728,-0.06470067595866728,1,0,1,1,-0.013580037020503128,-0.01221292421644339,0.0,0.0
2018-11-09,2018-11-09,2018-11-12,2018-10-15,2018-10-29,2018-12-11,2018-11-27,2018-08-17,4,0.58,PRGO,CEO,New,1000373,0.0,1.0,Healthcare,-0.05978514837156791,-0.04735617060985351,-0.013607966611098588,0.016241429163495823,-0.16462413621960065,-0.16462413621960065,0,-1,4,4,-0.007175780102067647,-0.00968211085596154,0.0,0.0
2018-11-08,2018-11-08,2018-11-09,2018-10-12,2018-10-26,2018-12-10,2018-11-26,2018-08-16,4,1.74,CPS,"COB, CEO",13%,978384,0.0,0.13,Consumer Cyclical,-0.24399551878269438,-0.17669516355664072,0.0037790360563306805,0.04241223219649775,-0.29171764797068145,-0.29171764797068145,0,-1,3,3,-0.00625,-0.005766626993815104,0.0,0.0
2018-11-08,2018-11-08,2018-11-09,2018-10-12,2018-10-26,2018-12-10,2018-11-26,2018-08-16,4,1.74,CSV,CEO,5%,1137263,0.0,0.05,Consumer Cyclical,-0.1576706496157794,-0.09643425603739603,0.0037790360563306805,0.04241223219649775,-0.29171764797068145,-0.29171764797068145,1,1,3,3,-0.017324801025981957,-0.010672662092147355,0.0,0.0
2018-11-07,2018-11-07,2018-11-08,2018-10-11,2018-10-25,2018-12-07,2018-11-23,2018-08-15,4,2.75,PAH,"EVP, GC, Sec.",197%,502550,4.0,1.97,,,,0.010789111363928097,0.04932939088605395,-0.3252623547195755,-0.3252623547195755,0,-1,2,2,,,,
2018-11-07,2018-11-07,2018-11-08,2018-10-11,2018-10-25,2018-12-07,2018-11-23,2018-08-15,4,2.69,CSV,CEO,5%,1058760,0.0,0.05,Consumer Cyclical,-0.17306762842827253,-0.11544448339509578,0.010789111363928097,0.04932939088605395,-0.3252623547195755,-0.3252623547195755,0,-1,2,2,0.015359271862141097,0.013263085248079948,0.0,0.0
2018-11-07,2018-11-07,2018-11-08,2018-10-11,2018-10-25,2018-12-07,2018-11-23,2018-08-15,4,2.53,NSA,CEO,17%,526000,0.0,0.17,Real Estate,0.054631933024610675,0.014084445181107963,0.010789111363928097,0.04932939088605395,-0.3252623547195755,-0.3252623547195755,0,-1,2,2,0.05071780776092315,0.05326782649601319,0.0,0.0
2018-11-07,2018-11-07,2018-11-08,2018-10-11,2018-10-25,2018-12-07,2018-11-23,2018-08-15,4,1.38,SNDR,"EVP, CFO",211%,448800,1.0,2.11,Industrials,0.01358460708025609,0.11685185234564441,0.010789111363928097,0.04932939088605395,-0.3252623547195755,-0.3252623547195755,0,-1,2,2,-0.031626472791106176,-0.03345521581007646,0.0,0.0
2018-11-06,2018-11-06,2018-11-07,2018-10-10,2018-10-24,2018-12-06,2018-11-21,2018-08-14,4,0.75,MDR,"Pres, CEO",9%,396332,0.0,0.09,,,,-0.020881036850547603,0.02776602692486996,-0.2425925777118722,-0.2425925777118722,0,-1,1,1,,,,
2018-11-06,2018-11-06,2018-11-07,2018-10-10,2018-10-24,2018-12-06,2018-11-21,2018-08-14,4,1.75,NEWM,CEO,25%,1066160,0.0,0.25,,,,-0.020881036850547603,0.02776602692486996,-0.2425925777118722,-0.2425925777118722,1,84,1,1,,,,
2018-11-06,2018-11-06,2018-11-07,2018-10-10,2018-10-24,2018-12-06,2018-11-21,2018-08-14,4,0.73,WTW,"Pres, CEO",17%,350707,0.0,0.17,Financial Services,0.1127513489898334,0.15118929639888723,-0.020881036850547603,0.02776602692486996,-0.2425925777118722,-0.2425925777118722,0,-1,1,1,0.02505607845840776,0.023545356192281163,0.0,0.0
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,3.74,ETFC,"COO, CFO",13%,516735,1.0,0.13,,,,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,1,0,0,0,,,,
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,3.74,ETFC,Exec COB,10%,512650,3.0,0.1,,,,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,1,0,0,0,,,,
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,0.74,AXL,"COB, CEO",12%,1010507,0.0,0.12,Consumer Cyclical,-0.3026538102818051,-0.1874999647077757,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,0,-1,0,0,0.04443024407736634,0.054209166399459455,0.0,0.0
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,3.73,QTS,CEO,5%,685475,0.0,0.05,,,,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,0,-1,0,0,,,,
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,0.64,ECA,"Pres, CEO",59%,441500,0.0,0.59,,,,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,0,-1,0,0,,,,
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,4.57,RBB,"Pres, CEO",17%,962014,0.0,0.17,Financial Services,-0.11687818074586716,0.009812906694229656,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,0,-1,0,0,0.01647204688854026,0.012042861470453383,0.0,0.0
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,3.37,IBM,"COB, Pres, CEO",3%,998835,0.0,0.03,Technology,-0.16855760075012752,-0.04572936545043549,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,0,-1,0,0,0.02755617349495365,0.02779745187058652,0.0,0.0
2018-11-05,2018-11-05,2018-11-06,2018-10-09,2018-10-23,2018-12-05,2018-11-20,2018-08-13,4,4.3,GE,"COB, CEO",60%,2189250,0.0,0.6,Industrials,-0.31291042583470524,-0.22469167195218492,-0.04407965910379655,0.012649592802874816,-0.10234447369389617,-0.10234447369389617,0,-1,0,0,-0.09054461403122431,-0.09134595615849064,0.0,0.0
2018-11-02,2018-11-02,2018-11-05,2018-10-08,2018-10-22,2018-12-04,2018-11-19,2018-08-10,4,1.3,BDC,"COB, Pres, CEO",8%,494280,0.0,0.08,Technology,-0.1726210882364485,-0.11765675273113853,-0.048381761192999063,-0.012844504050234561,0.029927757937173824,0.029927757937173824,0,-1,4,4,0.00036344645116001263,0.002907667411289125,0.0,1.0
2018-11-01,2018-11-01,2018-11-02,2018-10-05,2018-10-19,2018-12-03,2018-11-16,2018-08-09,4,0.77,TGE,"Pres, CEO, 10%",0%,356343,0.0,0.0,,,,-0.06183548824591607,-0.018950395646868536,0.014033287992496705,0.014033287992496705,1,38,3,3,,,,
2018-11-01,2018-11-01,2018-11-02,2018-10-05,2018-10-19,2018-12-03,2018-11-16,2018-08-09,4,1.62,ALGT,Pres,12%,1384986,5.0,0.12,Industrials,0.0072944362700547915,0.04055545875898792,-0.06183548824591607,-0.018950395646868536,0.014033287992496705,0.014033287992496705,0,-1,3,3,0.022380454239266972,0.024733214876840687,17.0,16.0
2018-10-31,2018-10-31,2018-11-01,2018-10-04,2018-10-18,2018-11-30,2018-11-15,2018-08-08,4,0.71,EQT,"SVP, CFO",50%,539728,1.0,0.5,Energy,-0.21068110813026938,-0.25613133033377805,-0.06130815917297518,-0.021994961746074234,0.07325192349013038,0.07325192349013038,0,-1,2,2,0.001155049745754439,0.0017325730342757492,0.0,6.0
2018-10-31,2018-10-31,2018-11-01,2018-10-04,2018-10-18,2018-11-30,2018-11-15,2018-08-08,4,2.62,HAS,"COB, CEO",1%,1009798,0.0,0.01,Consumer Cyclical,-0.05015197117467353,-0.019037201476450702,-0.06130815917297518,-0.021994961746074234,0.07325192349013038,0.07325192349013038,0,-1,2,2,0.062629147031596,0.0619227927939755,6.0,12.0
2018-10-30,2018-10-30,2018-10-31,2018-10-03,2018-10-17,2018-11-29,2018-11-14,2018-08-07,4,0.8,SRPT,"Pres, CEO",4%,2009872,0.0,0.04,Healthcare,-0.06093799344142035,-0.04107829063501567,-0.07502497043270924,-0.035541131931299166,0.24443143064680029,0.24443143064680029,1,75,1,1,0.07078610214915004,0.04943292741691732,6.0,1.0
2018-10-30,2018-10-30,2018-10-31,2018-10-03,2018-10-17,2018-11-29,2018-11-14,2018-08-07,4,1.77,PACW,"CEO, Pres",4%,816201,0.0,0.04,Financial Services,-0.13812874487393448,-0.07513669528894663,-0.07502497043270924,-0.035541131931299166,0.24443143064680029,0.24443143064680029,0,-1,1,1,0.03844238072045229,0.044472613033718286,9.0,2.0
2018-10-30,2018-10-30,2018-10-31,2018-10-03,2018-10-17,2018-11-29,2018-11-14,2018-08-07,4,1.45,MHK,Pres-Flooring NA,14%,313877,5.0,0.14,Consumer Cyclical,-0.26758660527430833,-0.19725833802743872,-0.07502497043270924,-0.035541131931299166,0.24443143064680029,0.24443143064680029,0,-1,1,1,0.017979627776544264,0.020491147602811597,4.0,5.0
2018-10-30,2018-10-30,2018-10-31,2018-10-03,2018-10-17,2018-11-29,2018-11-14,2018-08-07,4,1.26,TSLA,"CEO, 10%",0%,9997261,0.0,0.0,Consumer Cyclical,0.11205621273869683,0.19447589588308548,-0.07502497043270924,-0.035541131931299166,0.24443143064680029,0.24443143064680029,0,-1,1,1,0.038221036271257745,0.04348352399507361,15.0,20.0
2018-10-29,2018-10-29,2018-10-30,2018-10-02,2018-10-16,2018-11-28,2018-11-13,2018-08-06,4,3.56,HY,COB,1%,340641,3.0,0.01,Industrials,0.03746295942937448,-0.004885758054838128,-0.08248517750462701,-0.030509085316826067,0.15138065043783902,0.15138065043783902,0,-1,0,0,0.08543626435763024,0.08081818090376819,18.0,19.0
2018-10-26,2018-10-26,2018-10-29,2018-10-01,2018-10-15,2018-11-27,2018-11-12,2018-08-03,4,0.49,PFIS,"Sr EVP,COO",49%,328000,2.0,0.49,Financial Services,0.01200000446640884,0.019919532826162233,-0.0974066258838166,-0.04435152475370668,0.12426042489339206,0.12426042489339206,0,-1,4,4,0.019313548516329056,0.029327769812542034,2.0,13.0
2018-10-25,2018-10-25,2018-10-26,2018-09-28,2018-10-12,2018-11-26,2018-11-09,2018-08-02,4,2.81,ODT,"CEO, 10%",0%,610301,0.0,0.0,,,,-0.08637027293885145,-0.04037122585461642,0.11696721150292641,0.11696721150292641,5,24,3,3,,,,
2018-10-25,2018-10-25,2018-10-26,2018-09-28,2018-10-12,2018-11-26,2018-11-09,2018-08-02,4,2.76,JMP,"CEO, 10%",1%,442178,0.0,0.01,,,,-0.08637027293885145,-0.04037122585461642,0.11696721150292641,0.11696721150292641,0,-1,3,3,,,,
2018-10-22,2018-10-22,2018-10-23,2018-09-25,2018-10-09,2018-11-20,2018-11-06,2018-07-30,4,4.73,KRYS,"COO, 10%",1%,500000,2.0,0.01,Healthcare,0.19898238802413676,0.3772727019389933,-0.061969729988448706,-0.04920019978383572,0.28473933041417504,0.28473933041417504,1,0,0,0,0.03120638339059081,0.00884958267974585,10.0,18.0
2018-10-22,2018-10-22,2018-10-23,2018-09-25,2018-10-09,2018-11-20,2018-11-06,2018-07-30,4,4.73,KRYS,"Pres, CEO, 10%",1%,500000,0.0,0.01,Healthcare,0.19898238802413676,0.3772727019389933,-0.061969729988448706,-0.04920019978383572,0.28473933041417504,0.28473933041417504,1,0,0,0,0.03120638339059081,0.00884958267974585,10.0,18.0
2018-10-18,2018-10-18,2018-10-19,2018-09-21,2018-10-05,2018-11-16,2018-11-02,2018-07-26,4,2.68,PLAG,"CEO, COB, 10%",New,5000002,0.0,1.0,Consumer Defensive,2.0693333943684897,3.795833238131474,-0.05753959462361238,-0.04642830346938178,0.3918823962732356,0.3918823962732356,0,-1,3,3,0.7056074266569496,0.5825544745596238,5.0,14.0
2018-10-17,2018-10-17,2018-10-18,2018-09-20,2018-10-04,2018-11-15,2018-11-01,2018-07-25,4,2.73,ALLO,"Pres, CEO",1%,720000,0.0,0.01,Healthcare,,,-0.05169996957994062,-0.05157657126504203,0.5623052357907727,0.5623052357907727,0,-1,2,2,,,,
2018-10-12,2018-10-12,2018-10-15,2018-09-17,2018-10-01,2018-11-12,2018-10-29,2018-07-20,4,0.68,CAG,"Pres, CEO",7%,499986,0.0,0.07,Consumer Defensive,-0.05751637449238458,0.05967078777713059,-0.05270282177162301,-0.05997354932603509,0.7764803706142315,0.7764803706142315,0,-1,4,4,0.025135190174847583,0.02698344287049814,5.0,9.0
2018-10-05,2018-10-05,2018-10-08,2018-09-10,2018-09-24,2018-11-05,2018-10-22,2018-07-13,4,1.72,IIPR,Exec COB,22%,2700000,3.0,0.22,Real Estate,-0.024933492992615127,-0.10497020499722987,0.0010550599453168497,-0.012800246928930057,0.25922949697813064,0.25922949697813064,0,-1,4,4,0.00546642781273907,0.001860768368271454,6.0,5.0
2018-10-03,2018-10-03,2018-10-04,2018-09-06,2018-09-20,2018-11-01,2018-10-18,2018-07-11,4,2.72,ARVN,"Pres, CEO",4%,480000,0.0,0.04,Healthcare,,,0.00449007675794923,-0.0062060098598453045,0.2030457389314071,0.2030457389314071,0,-1,2,2,,,,
2018-10-02,2018-10-02,2018-10-03,2018-09-05,2018-09-19,2018-10-31,2018-10-17,2018-07-10,4,4.42,AIRT,"CEO, 10%",4%,1006500,0.0,0.04,Industrials,0.02373797981345408,0.03399086209261899,0.011730543003674534,0.006505852705579654,-0.07930214331690962,-0.07930214331690962,0,-1,1,1,0.19780379833264775,0.18008786649788167,12.0,14.0
2018-10-01,2018-10-01,2018-10-02,2018-09-04,2018-09-18,2018-10-30,2018-10-16,2018-07-09,4,4.68,ODT,"CEO, 10%",0%,766308,0.0,0.0,,,,0.009137154486097528,0.011308502845874965,-0.10608304154765782,-0.10608304154765782,4,5,0,0,,,,
2018-09-28,2018-09-28,2018-10-01,2018-08-31,2018-09-17,2018-10-29,2018-10-15,2018-07-06,3,2.87,NEOG,"Pres, CEO",New,316394,0.0,1.0,Healthcare,-0.22705732888810629,-0.2709134239362553,0.009046453573213124,0.007149182013787017,-0.05660379338946266,-0.05660379338946266,0,-1,4,4,-0.08908514862326619,-0.08394956909382495,12.0,13.0
2018-09-27,2018-09-27,2018-09-28,2018-08-30,2018-09-14,2018-10-26,2018-10-12,2018-07-05,3,0.69,KMI,"Exec COB, 10%",0%,8776500,3.0,0.0,Energy,-0.008389217136888186,-0.02902525004517234,0.0017326033414301178,0.002614970500310302,-0.0008244211696198205,-0.0008244211696198205,0,-1,3,3,0.03158797434456326,0.03073429871823022,5.0,3.0
2018-09-26,2018-09-26,2018-09-27,2018-08-29,2018-09-13,2018-10-25,2018-10-11,2018-07-03,3,2.72,ODT,"CEO, 10%",0%,789973,0.0,0.0,,,,0.004612766329936857,0.005920189780487932,-0.038729667382624185,-0.038729667382624185,3,6,2,2,,,,
2018-09-26,2018-09-26,2018-09-27,2018-08-29,2018-09-13,2018-10-25,2018-10-11,2018-07-03,3,1.71,LGF.B,Vice COB,2%,1021500,3.0,0.02,,,,0.004612766329936857,0.005920189780487932,-0.038729667382624185,-0.038729667382624185,0,-1,2,2,,,,
2018-09-26,2018-09-26,2018-09-27,2018-08-29,2018-09-13,2018-10-25,2018-10-11,2018-07-03,3,2.68,ELAN,"Pres, CEO, Dir",New,528000,0.0,1.0,Healthcare,,,0.004612766329936857,0.005920189780487932,-0.038729667382624185,-0.038729667382624185,0,-1,2,2,,,,
2018-09-26,2018-09-26,2018-09-27,2018-08-29,2018-09-13,2018-10-25,2018-10-11,2018-07-03,3,2.67,BSVN,"Pres, CEO",25%,475000,0.0,0.25,Financial Services,,,0.004612766329936857,0.005920189780487932,-0.038729667382624185,-0.038729667382624185,0,-1,2,2,,,,
2018-09-25,2018-09-25,2018-09-26,2018-08-28,2018-09-12,2018-10-24,2018-10-10,2018-07-02,3,0.69,YMAB,CEO,2%,500000,0.0,0.02,Healthcare,,,0.0015578485265356366,0.006121245235594022,-0.013771947643789573,-0.013771947643789573,0,-1,1,1,,,,
2018-09-24,2018-09-24,2018-09-25,2018-08-27,2018-09-11,2018-10-23,2018-10-09,2018-06-29,3,0.72,TGE,"Pres, CEO, 10%",0%,333150,0.0,0.0,,,,0.010701364033755116,0.015319142206934887,-0.11031518321238087,-0.11031518321238087,0,-1,0,0,,,,
2018-09-21,2018-09-21,2018-09-24,2018-08-24,2018-09-10,2018-10-22,2018-10-08,2018-06-28,3,2.63,ASB,"Pres, CEO",New,4750000,0.0,1.0,Financial Services,-0.021888435909452584,-0.0412926731223572,0.019920700678068396,0.013181216713227301,-0.19151758211394898,-0.19151758211394898,0,-1,4,4,-0.014285747231964078,-0.013358117651551916,12.0,12.0
2018-09-20,2018-09-20,2018-09-21,2018-08-23,2018-09-07,2018-10-19,2018-10-05,2018-06-27,3,2.83,ODT,"CEO, 10%",1%,1759296,0.0,0.01,,,,0.02425624040394177,0.021410162223888834,-0.2065217327925119,-0.2065217327925119,2,31,3,3,,,,
2018-09-19,2018-09-19,2018-09-20,2018-08-22,2018-09-06,2018-10-18,2018-10-04,2018-06-26,3,1.39,PTE,CFO,20%,344716,1.0,0.2,Healthcare,-0.11794276875483373,-0.08393574297188755,0.02438317156080305,0.014577832124409086,-0.16959886283901662,-0.16959886283901662,0,-1,2,2,0.06794520547945206,0.04876712328767123,7.0,7.0
2018-09-17,2018-09-17,2018-09-18,2018-08-20,2018-09-04,2018-10-16,2018-10-02,2018-06-22,3,3.62,BHC,"COB, CEO",5%,669600,0.0,0.05,Healthcare,0.08227270299738104,0.030735890595144783,0.017652895536984407,0.002537176127857631,-0.02589490857764307,-0.02589490857764307,0,-1,0,0,0.16395602383456387,0.14329671335744334,13.0,15.0
2018-09-17,2018-09-17,2018-09-18,2018-08-20,2018-09-04,2018-10-16,2018-10-02,2018-06-22,3,3.25,CWH,"CEO, 10%",61%,493480,0.0,0.61,Consumer Cyclical,0.08742806588227478,0.04777959646845332,0.017652895536984407,0.002537176127857631,-0.02589490857764307,-0.02589490857764307,0,-1,0,0,0.017840257646467638,0.008919907348116485,19.0,18.0
2018-09-13,2018-09-13,2018-09-14,2018-08-16,2018-08-30,2018-10-12,2018-09-28,2018-06-19,3,0.62,RH,"COB, CEO, 10%",0%,999911,0.0,0.0,Consumer Cyclical,-0.08945585491090485,-0.13431705542387082,0.025972664292492793,-0.0013613072174964403,-0.014693902463329082,-0.014693902463329082,0,-1,3,3,-0.001029881319774754,0.0,3.0,0.0
2018-09-10,2018-09-10,2018-09-11,2018-08-13,2018-08-27,2018-10-09,2018-09-25,2018-06-14,3,4.84,MCRI,Pres,1%,358691,5.0,0.01,Consumer Cyclical,-0.014155002985632081,-0.0521356354957593,0.018490803031226678,0.0011092877352063232,0.06871466364862536,0.06871466364862536,0,-1,0,0,0.003754418747283039,0.005742096803000536,17.0,9.0
2018-09-10,2018-09-10,2018-09-11,2018-08-13,2018-08-27,2018-10-09,2018-09-25,2018-06-14,3,3.77,ETP,CEO,7%,44848720,0.0,0.07,,0.002353642266340327,-0.0018339438195480657,0.018490803031226678,0.0011092877352063232,0.06871466364862536,0.06871466364862536,0,-1,0,0,0.0005991591622193902,0.0005991591622193902,0.0,0.0
2018-09-06,2018-09-06,2018-09-07,2018-08-09,2018-08-23,2018-10-05,2018-09-21,2018-06-12,3,0.57,ADC,Exec COB,1%,328620,3.0,0.01,Real Estate,0.015396030370021433,-0.027017397819097334,0.005071413007720209,0.0039820760910869715,0.23690776764180593,0.23690776764180593,0,-1,3,3,0.0010012481669625399,0.00327688156579886,5.0,2.0
2018-09-05,2018-09-05,2018-09-06,2018-08-08,2018-08-22,2018-10-04,2018-09-20,2018-06-11,3,5.71,LOACU,"CEO, COB, 10%",22%,2500000,0.0,0.22,,,,0.007441922393639331,0.005962991360327138,0.1191749005162518,0.1191749005162518,0,-1,2,2,,,,
2018-09-04,2018-09-04,2018-09-05,2018-08-07,2018-08-21,2018-10-03,2018-09-19,2018-06-08,3,5.71,TZACU,"CEO, 10%",2%,330000,0.0,0.02,,,,0.011442959422963951,0.009467060327649822,0.115477109025468,0.115477109025468,3,0,1,1,,,,
2018-09-04,2018-09-04,2018-09-05,2018-08-07,2018-08-21,2018-10-03,2018-09-19,2018-06-08,3,5.71,TZACU,"COB, 10%",2%,330000,3.0,0.02,,,,0.011442959422963951,0.009467060327649822,0.115477109025468,0.115477109025468,3,0,1,1,,,,
2018-09-04,2018-09-04,2018-09-05,2018-08-07,2018-08-21,2018-10-03,2018-09-19,2018-06-08,3,5.67,VNE,CEO,New,2532500,0.0,1.0,,,,0.011442959422963951,0.009467060327649822,0.115477109025468,0.115477109025468,0,-1,1,1,,,,
2018-08-31,2018-08-31,2018-09-04,2018-08-06,2018-08-20,2018-10-02,2018-09-18,2018-06-07,3,1.59,QRTEA,"Pres, CEO",16%,4499644,0.0,0.16,Consumer Cyclical,-0.03787539692482345,-0.04273906258649222,0.019867665225925635,0.014993374079755874,0.04693716522768311,0.04693716522768311,0,-1,4,4,0.06610583730416297,0.06971158984653178,16.0,19.0
